"name","initial_solution_value","initial_solution_time_ms","num_iterations","num_iterations_acceptance","best_value","steps_to_best","time_to_best_s","seed","num_jobs_destroy_repair","temperature"
"ta077",6765,2,39971,21044,5609,4336,3,2422449052,3,2.4515
"ta078",6517,2,37423,13643,5624,7847,6,2433394496,3,2.49255
"ta079",6859,2,38810,16037,5890,37092,28,774203332,3,2.5698
"ta080",6930,2,38222,19119,5845,2867,2,2249064771,3,2.549
"ta081",7840,3,42842,13603,6267,39814,55,1076024558,3,2.46915
"ta082",7591,3,40571,13633,6264,26592,39,3501367668,3,2.4962
"ta083",7755,3,37163,12336,6344,17549,28,2537244910,3,2.48018
"ta084",7885,4,36288,12069,6302,20786,34,4282915756,3,2.4637
"ta085",7729,3,41416,14637,6393,26897,38,1003777612,3,2.48097
"ta086",8072,3,40034,13801,6438,14290,22,918277982,3,2.4825
"ta087",8033,3,40578,13129,6307,30931,46,279984857,3,2.50242
"ta088",8138,3,40216,12826,6514,23163,34,2011184403,3,2.54608
"ta089",7907,3,37976,12173,6342,37901,59,3725455817,3,2.4991
"ta090",8099,3,41183,14563,6483,28545,42,1731447703,3,2.5166
"ta091",12193,3,36361,22870,10885,23241,38,746112189,3,2.5101
"ta092",12796,3,37068,12638,10547,18044,28,1519427136,3,2.48125
"ta093",12556,3,36700,17665,10962,28511,46,1764324329,3,2.52895
"ta094",12198,3,35281,23218,10871,20852,35,1814537685,3,2.50428
"ta095",12110,3,39424,14506,10503,33267,50,711335701,3,2.49777
"ta096",12116,3,34301,14024,10360,5206,8,198098564,3,2.43407
"ta097",12848,3,32987,17611,10878,26742,48,1265426200,3,2.55098
"ta098",12294,3,35615,17263,10798,727,1,3443306495,3,2.52832
"ta099",12010,3,38851,15373,10419,29791,46,51118967,3,2.48188
"ta100",12274,3,36229,15426,10685,661,1,946678073,3,2.50645
"ta101",13576,6,32747,10775,11300,22682,83,1530141483,3,2.44782
"ta102",13628,6,38951,12030,11352,38496,118,2220343740,3,2.50224
"ta103",14152,5,33726,11449,11480,26990,97,1000347888,3,2.51273
"ta104",13479,6,32066,10994,11434,28728,107,920527540,3,2.50214
"ta105",13686,6,33194,11425,11324,12590,45,2537405774,3,2.47525
"ta106",13917,6,34521,11517,11370,18969,66,2184307974,3,2.50228
"ta107",13836,6,32146,10804,11492,28140,105,1299256361,3,2.51782
"ta108",13855,6,34217,11254,11478,13937,49,3254906002,3,2.49613
"ta109",13409,6,36516,12407,11374,15166,50,3065983231,3,2.49721
"ta110",14101,6,35765,12932,11490,30276,101,4113728360,3,2.49582
"ta111",30121,14,30803,10276,26265,24500,239,3053157352,3,2.48145
"ta112",31202,14,24798,8392,26777,22393,270,2098775885,3,2.524
"ta113",30447,15,29534,10710,26600,10574,108,1275368435,3,2.49531
"ta114",30355,14,28456,10613,26648,18631,196,2694371448,3,2.50377
"ta115",30099,14,28473,9782,26463,25451,268,2545901421,3,2.49069
"ta116",30946,15,25177,8125,26623,24879,296,2590601084,3,2.51715
"ta117",30792,15,27364,10345,26527,25225,276,424211743,3,2.48488
"ta118",31034,14,28463,9223,26785,28367,299,4216710054,3,2.51214
"ta119",30634,15,29834,9833,26212,23979,242,2943909586,3,2.4806
"ta120",30148,15,31740,10653,26639,22366,212,570071607,3,2.49758
"ta001",1448,1,44121,32726,1278,2964,0,427063064,3,2.5765
"ta002",1545,1,42172,30588,1358,218,0,826922158,3,2.598
"ta003",1597,1,48103,19563,1073,45102,2,3817551125,3,2.3025
"ta004",1754,1,45801,20832,1293,1511,0,2845556043,3,2.818
"ta005",1431,1,45723,30438,1235,14046,0,3350987534,3,2.484
"ta006",1616,1,46275,19134,1193,409,0,1682075495,3,2.5275
"ta007",1528,1,43113,28946,1239,35057,2,4226934560,3,2.474
"ta008",1428,1,46392,22547,1199,817,0,878123870,3,2.6155
"ta009",1468,1,45491,18944,1210,1347,0,1521665686,3,2.621
"ta010",1404,1,47381,22303,1103,4016,0,1254302268,3,2.3885
"ta011",2004,1,45462,17720,1560,22279,2,2593552950,3,2.58225
"ta012",2104,1,44879,16586,1645,21165,2,34027920,3,2.7145
"ta013",1812,1,44247,14613,1476,43995,5,1949954752,3,2.469
"ta014",1726,1,43579,18596,1371,42951,5,2457280773,3,2.2325
"ta015",1944,1,44369,14954,1395,17326,2,2345456911,3,2.36475
"ta016",1877,1,47111,15602,1369,12957,1,4134482441,3,2.285
"ta017",1935,1,42757,17015,1432,2503,0,2882792799,3,2.34425
"ta018",2044,1,47631,17287,1527,5688,0,4095130809,3,2.4755
"ta019",1978,1,41209,19956,1586,2717,0,1615037924,3,2.5085
"ta020",2051,1,50893,14372,1559,7393,0,3109797510,3,2.632
"ta021",2770,1,41560,14752,2249,11619,3,2317694110,3,2.53412
"ta022",2543,1,35504,12470,2070,6600,2,1253082824,3,2.3465
"ta023",2625,1,36839,10541,2256,28652,9,2245181605,3,2.54038
"ta024",2800,1,42526,20204,2194,234,0,1893903997,3,2.46675
"ta025",2829,1,40636,12763,2256,39211,11,2025219573,3,2.55837
"ta026",2597,1,36990,9041,2167,11703,3,481861708,3,2.46263
"ta027",2723,1,40914,13080,2230,8692,2,2069205805,3,2.512
"ta028",2697,1,38440,12386,2153,34945,10,817093186,3,2.46962
"ta029",2713,1,37810,15672,2210,34506,10,366095445,3,2.52513
"ta030",2830,1,41096,11369,2149,32286,9,3097488497,3,2.41725
"ta031",3095,1,44805,31376,2724,484,0,3131179437,3,2.4154
"ta032",3515,1,46267,25916,2836,2205,0,4120686018,3,2.6098
"ta033",2900,2,46252,22869,2612,18115,3,2057559800,3,2.398
"ta034",3073,1,43486,22900,2751,219,0,366014316,3,2.5646
"ta035",3071,1,44869,29240,2854,30,0,3133171378,3,2.5452
"ta036",3195,1,48788,25128,2825,285,0,1880023460,3,2.6008
"ta037",3450,1,46762,21266,2716,25277,4,2546837190,3,2.4648
"ta038",3140,1,43902,22829,2683,275,0,109385928,3,2.4786
"ta039",2930,1,48849,23563,2545,22083,3,145244527,3,2.3244
"ta040",3188,1,44496,28743,2776,184,0,2737126380,3,2.5636
"ta041",3754,1,42515,16238,3025,15208,5,2735783715,3,2.51
"ta042",3685,1,44366,15030,2882,27947,9,1413675790,3,2.4236
"ta043",3612,1,44323,16955,2855,24064,8,4190893381,3,2.4007
"ta044",3669,1,43475,15617,3061,5383,1,3824308276,3,2.5281
"ta045",3741,1,43856,13855,3000,19396,6,2293321230,3,2.5391
"ta046",3736,1,44507,13772,2991,14490,4,1193255589,3,2.509
"ta047",3678,1,43463,17670,3095,40909,14,3155717424,3,2.5184
"ta048",3773,1,44435,14800,3038,8888,2,2376864857,3,2.4535
"ta049",3792,1,46359,15344,2899,37175,12,308352657,3,2.4332
"ta050",3845,1,46371,16516,3073,45910,14,168817205,3,2.5446
"ta051",5094,2,42288,11806,3850,13175,9,2034503517,3,2.59555
"ta052",4730,2,39156,15796,3711,24679,19,2891798296,3,2.46355
"ta053",4592,2,46033,16208,3669,42657,27,114958195,3,2.42175
"ta054",4797,2,47884,15993,3718,29405,18,1789947522,3,2.465
"ta055",4748,2,43177,14380,3634,13860,10,1586693334,3,2.45705
"ta056",4946,2,45281,15835,3691,38254,25,64001805,3,2.4515
"ta057",4742,2,42695,13947,3708,41099,28,687272460,3,2.48365
"ta058",4763,2,47580,14472,3699,19675,12,3262033060,3,2.46245
"ta059",4823,2,43690,13833,3748,13976,10,1857685418,3,2.49715
"ta060",4901,2,46911,14914,3736,22281,14,3693359080,3,2.5301
"ta061",5943,1,41457,29903,5493,673,0,2765429431,3,2.5797
"ta062",5878,1,43672,23706,5257,19668,6,3970002710,3,2.5182
"ta063",5880,1,38244,18236,5173,4760,1,777138810,3,2.4735
"ta064",5675,1,40862,22379,4993,9599,3,891575241,3,2.4028
"ta065",6095,1,43033,25316,5247,1586,0,2756116831,3,2.5098
"ta066",5753,1,38907,27124,5135,120,0,2153402470,3,2.451
"ta067",5935,1,40964,19876,5232,21491,8,1952226506,3,2.4749
"ta068",6068,1,39522,19085,5083,10802,4,984136515,3,2.4339
"ta069",6193,1,38430,25864,5448,36986,14,2975597094,3,2.5839
"ta070",6157,1,42511,23569,5318,2863,0,1836258052,3,2.5583
"ta071",6983,4,41745,16276,5778,20451,14,1592354158,3,2.59555
"ta072",6558,2,39308,14668,5371,2426,1,746968645,3,2.42175
"ta073",6667,2,38902,17400,5678,37233,28,225864889,3,2.50985
"ta074",7300,2,40759,13185,5801,13482,9,292880883,3,2.6319
"ta075",6844,2,39883,13574,5488,29037,22,2753442495,3,2.48515
"ta076",6591,1,39474,14274,5304,8158,6,2336999215,3,2.37285
"ta077",6765,2,40441,20922,5609,5077,3,1930088310,3,2.4515
"ta078",6517,2,38522,13400,5624,12260,9,2901272526,3,2.49255
"ta079",6859,2,35234,15191,5896,30730,26,2571832462,3,2.5698
"ta080",6930,2,35437,18077,5848,8289,7,4264883497,3,2.549
"ta081",7840,3,42534,13432,6278,9229,13,1198717613,3,2.46915
"ta082",7591,4,36877,12609,6245,33396,54,2832672895,3,2.4962
"ta083",7755,3,39319,13087,6321,29250,44,413401380,3,2.48018
"ta084",7885,3,39250,12524,6303,24765,37,1692316657,3,2.4637
"ta085",7729,3,38997,14627,6373,8883,14,923696702,3,2.48097
"ta086",8072,3,38599,12614,6440,12184,19,961937160,3,2.4825
"ta087",8033,3,40169,14001,6359,30695,46,255952129,3,2.50242
"ta088",8138,3,44954,14981,6478,41672,55,4180629958,3,2.54608
"ta089",7907,3,38616,12126,6350,24889,38,955415567,3,2.4991
"ta090",8099,3,37947,14257,6494,29387,46,3092548105,3,2.5166
"ta091",12193,3,33351,19544,10865,12596,23,2626609058,3,2.5101
"ta092",12796,3,33781,11270,10521,30151,54,950173083,3,2.48125
"ta093",12556,3,33398,15465,10957,21409,39,3100169202,3,2.52895
"ta094",12198,3,31637,21713,10871,9208,17,3861978932,3,2.50428
"ta095",12110,3,38245,13951,10521,8881,13,2265892041,3,2.49777
"ta096",12116,3,35165,13980,10341,30996,53,357369699,3,2.43407
"ta097",12848,3,33034,17184,10861,12052,22,67461436,3,2.55098
"ta098",12294,3,33215,14039,10768,6175,11,2154154149,3,2.52832
"ta099",12010,3,34909,13479,10419,3476,6,1579175718,3,2.48188
"ta100",12274,4,32665,14279,10685,17401,32,2169906325,3,2.50645
"ta101",13576,6,32124,10575,11327,31250,116,1545357015,3,2.44782
"ta102",13628,6,35895,11156,11383,24790,86,1450475627,3,2.50224
"ta103",14152,6,34777,12135,11475,29305,101,3150634457,3,2.51273
"ta104",13479,6,31269,10515,11421,26637,103,861885158,3,2.50214
"ta105",13686,6,32478,11079,11354,21512,80,604994678,3,2.47525
"ta106",13917,6,37316,11982,11312,23271,77,244132187,3,2.50228
"ta107",13836,6,32049,10870,11462,23378,87,945598650,3,2.51782
"ta108",13855,6,32420,10704,11476,32232,119,641239477,3,2.49613
"ta109",13409,7,31688,10061,11378,25922,98,2130825437,3,2.49721
"ta110",14101,6,34213,11921,11444,31015,109,3751602652,3,2.49582
"ta111",30121,14,27232,9318,26320,17502,194,3932225714,3,2.48145
"ta112",31202,15,24346,8728,26861,24136,297,2939913521,3,2.524
"ta113",30447,15,28967,10430,26596,25784,265,3460199379,3,2.49531
"ta114",30355,14,25353,9013,26622,18090,213,4055865467,3,2.50377
"ta115",30099,15,24235,8014,26507,17597,220,2685670782,3,2.49069
"ta116",30946,14,23498,8054,26597,22305,286,3340041322,3,2.51715
"ta117",30792,14,23742,8721,26525,22243,282,2261158028,3,2.48488
"ta118",31034,14,27797,9444,26801,27519,297,2440181643,3,2.51214
"ta119",30634,14,29924,10143,26244,23407,235,2433066819,3,2.4806
"ta120",30148,14,26710,8951,26621,12479,141,2509858790,3,2.49758
"ta001",1448,2,49898,36823,1278,3708,0,3700418714,3,2.5765
"ta002",1545,1,47411,34066,1358,1509,0,2378408471,3,2.598
"ta003",1597,1,46206,19582,1073,4616,0,3782218346,3,2.3025
"ta004",1754,1,49614,22899,1293,1800,0,833791128,3,2.818
"ta005",1431,1,43250,28490,1235,8687,0,58755515,3,2.484
"ta006",1616,1,42972,17678,1193,3436,0,3536895598,3,2.5275
"ta007",1528,1,42634,24099,1239,5868,0,2601581335,3,2.474
"ta008",1428,1,47086,22998,1199,17299,1,1233185639,3,2.6155
"ta009",1468,1,46195,18864,1210,2065,0,3648599505,3,2.621
"ta010",1404,1,44462,20957,1103,528,0,2325283190,3,2.3885
"ta011",2004,1,45104,17331,1560,41764,5,1612885173,3,2.58225
"ta012",2104,1,44904,16093,1648,12048,1,1791228705,3,2.7145
"ta013",1812,1,45062,13780,1468,40035,5,1241539610,3,2.469
"ta014",1726,1,44147,18388,1368,24627,3,139703193,3,2.2325
"ta015",1944,1,46678,17945,1400,24676,3,2668650963,3,2.36475
"ta016",1877,1,48625,16511,1369,2503,0,4122467322,3,2.285
"ta017",1935,1,43739,17112,1427,24184,3,3427946219,3,2.34425
"ta018",2044,1,46755,17057,1527,2518,0,1663618368,3,2.4755
"ta019",1978,1,41159,20364,1586,26377,3,2412379980,3,2.5085
"ta020",2051,1,47892,15587,1559,5787,0,2157874583,3,2.632
"ta021",2770,1,43648,20800,2236,8024,2,752288679,3,2.53412
"ta022",2543,1,34186,11447,2076,16553,5,519119666,3,2.3465
"ta023",2625,1,36676,10034,2252,17705,5,3220768192,3,2.54038
"ta024",2800,1,43051,19808,2182,18140,5,3319762551,3,2.46675
"ta025",2829,1,40445,12247,2252,29144,8,2904606821,3,2.55837
"ta026",2597,1,37913,11416,2167,32317,10,2636687520,3,2.46263
"ta027",2723,1,39861,11089,2229,35955,10,240169348,3,2.512
"ta028",2697,1,38961,13826,2174,22380,6,3702679654,3,2.46962
"ta029",2713,1,37844,19098,2232,1693,0,3368811505,3,2.52513
"ta030",2830,1,40255,8869,2136,2383,0,3973023729,3,2.41725
"ta031",3095,1,46169,31963,2724,324,0,2885693472,3,2.4154
"ta032",3515,1,46439,26275,2834,45808,7,2518497709,3,2.6098
"ta033",2900,1,44758,22297,2612,2500,0,257284901,3,2.398
"ta034",3073,1,43117,22653,2751,93,0,170621574,3,2.5646
"ta035",3071,1,45619,29783,2854,26,0,3522281616,3,2.5452
"ta036",3195,1,44607,22347,2825,183,0,966361888,3,2.6008
"ta037",3450,1,44332,19926,2716,14075,2,2729555255,3,2.4648
"ta038",3140,1,45242,24097,2683,3733,0,545389944,3,2.4786
"ta039",2930,1,46893,23285,2545,4100,0,2429624509,3,2.3244
"ta040",3188,1,43817,28155,2776,177,0,2477461339,3,2.5636
"ta041",3754,1,43324,15690,3025,2233,0,3702814876,3,2.51
"ta042",3685,1,48463,16514,2881,30325,9,1719344288,3,2.4236
"ta043",3612,1,48126,18372,2855,10950,3,694907062,3,2.4007
"ta044",3669,1,44253,16536,3062,13032,4,4041041676,3,2.5281
"ta045",3741,1,46035,14853,2994,6390,2,2323982198,3,2.5391
"ta046",3736,1,46881,17547,3005,13409,4,1223079571,3,2.509
"ta047",3678,1,44508,18312,3107,8439,2,1324690945,3,2.5184
"ta048",3773,1,44859,15801,3032,2111,0,348805639,3,2.4535
"ta049",3792,1,47225,15666,2903,13941,4,3482678681,3,2.4332
"ta050",3845,1,45946,16202,3078,9796,3,2295908379,3,2.5446
"ta051",5094,2,44320,12265,3854,17734,12,3927486963,3,2.59555
"ta052",4730,2,43424,18322,3699,25883,18,1998732927,3,2.46355
"ta053",4592,2,39071,14846,3654,28913,22,2118885494,3,2.42175
"ta054",4797,2,38439,12805,3737,23715,18,475056934,3,2.465
"ta055",4748,2,46762,16184,3608,43090,27,1498211851,3,2.45705
"ta056",4946,2,49075,18516,3710,35495,21,2557594102,3,2.4515
"ta057",4742,2,43664,13833,3695,43026,29,3795588280,3,2.48365
"ta058",4763,2,47304,16044,3693,19277,12,1374228432,3,2.46245
"ta059",4823,2,46548,15867,3733,38792,25,3544911539,3,2.49715
"ta060",4901,2,51998,18559,3732,29894,17,105230193,3,2.5301
"ta061",5943,1,40587,29331,5493,500,0,3196978644,3,2.5797
"ta062",5878,1,41003,22176,5257,17080,6,46249937,3,2.5182
"ta063",5880,1,41410,20449,5175,5553,2,1235179943,3,2.4735
"ta064",5675,1,41412,22807,4993,25490,9,100303630,3,2.4028
"ta065",6095,1,41744,24385,5247,3986,1,3280276680,3,2.5098
"ta066",5753,1,40356,28067,5135,18141,6,2378971592,3,2.451
"ta067",5935,1,39736,19788,5232,9040,3,2195550292,3,2.4749
"ta068",6068,1,41240,19769,5083,190,0,111943385,3,2.4339
"ta069",6193,1,39434,24422,5442,6672,2,2167270112,3,2.5839
"ta070",6157,1,40134,21931,5318,6726,2,3908432474,3,2.5583
"ta071",6983,2,40626,15434,5777,16579,12,1381299087,3,2.59555
"ta072",6558,2,42705,14757,5352,31163,21,2809327442,3,2.42175
"ta073",6667,2,41996,19290,5681,1972,1,718209496,3,2.50985
"ta074",7300,2,40481,13630,5806,11008,8,410525301,3,2.6319
"ta075",6844,2,43175,14501,5465,37386,25,1552628663,3,2.48515
"ta076",6591,2,37682,14684,5311,34719,27,1035224101,3,2.37285
"ta077",6765,2,43803,21573,5626,9414,6,4050017360,3,2.4515
"ta078",6517,2,40216,14604,5629,32954,24,464566435,3,2.49255
"ta079",6859,2,35849,15125,5888,21064,17,1407091377,3,2.5698
"ta080",6930,2,35683,17696,5845,15935,13,1836893008,3,2.549
"ta081",7840,3,41185,13241,6253,39925,58,2927627032,3,2.46915
"ta082",7591,3,36988,12198,6230,22288,36,1381679461,3,2.4962
"ta083",7755,3,39120,12964,6324,19703,30,1914264030,3,2.48018
"ta084",7885,3,37941,15158,6321,9058,14,2275397605,3,2.4637
"ta085",7729,3,39263,13599,6397,39013,59,1736175860,3,2.48097
"ta086",8072,3,38423,12802,6462,22544,35,586012785,3,2.4825
"ta087",8033,3,37534,13468,6313,30010,48,786754244,3,2.50242
"ta088",8138,3,44552,14399,6480,34356,46,1707228499,3,2.54608
"ta089",7907,3,42181,12857,6355,41716,59,3782703740,3,2.4991
"ta090",8099,3,37773,14701,6506,25161,40,372561910,3,2.5166
"ta091",12193,3,36452,21098,10865,2404,4,754491554,3,2.5101
"ta092",12796,4,33795,10795,10513,19832,35,3165002062,3,2.48125
"ta093",12556,3,37982,15503,10926,10183,16,991174446,3,2.52895
"ta094",12198,3,34731,24348,10876,4348,8,2625683607,3,2.50428
"ta095",12110,3,34898,12469,10500,30533,52,1599324290,3,2.49777
"ta096",12116,3,38415,15395,10347,33274,51,2972172019,3,2.43407
"ta097",12848,3,36261,19622,10880,13639,22,2543598355,3,2.55098
"ta098",12294,3,32757,14078,10757,30926,56,1321899755,3,2.52832
"ta099",12010,3,34583,14423,10465,2966,4,4270527280,3,2.48188
"ta100",12274,3,35925,15286,10685,2772,5,599113608,3,2.50645
"ta101",13576,6,36089,12437,11328,32015,106,375969064,3,2.44782
"ta102",13628,6,35347,11149,11401,34301,116,885651189,3,2.50224
"ta103",14152,6,36951,12745,11476,27850,90,2717322146,3,2.51273
"ta104",13479,6,34602,12212,11429,26132,90,1004646923,3,2.50214
"ta105",13686,6,36296,12031,11375,21878,72,1875972994,3,2.47525
"ta106",13917,6,38447,12325,11370,12460,39,527216030,3,2.50228
"ta107",13836,6,32618,10928,11481,23235,84,1927076968,3,2.51782
"ta108",13855,6,37423,12421,11484,33967,108,882177701,3,2.49613
"ta109",13409,6,37221,12479,11363,14969,50,2994886608,3,2.49721
"ta110",14101,6,40692,14011,11467,40464,119,374448282,3,2.49582
"ta111",30121,14,28776,9074,26301,28147,293,3584613031,3,2.48145
"ta112",31202,14,28829,9415,26802,24463,255,1863339409,3,2.524
"ta113",30447,14,29141,11200,26620,20082,208,1246474949,3,2.49531
"ta114",30355,14,25556,9579,26630,12377,140,2622971128,3,2.50377
"ta115",30099,14,24316,8344,26457,21468,265,1268016156,3,2.49069
"ta116",30946,14,26188,8863,26653,21681,242,1693727737,3,2.51715
"ta117",30792,15,26955,10311,26531,15092,168,2509110432,3,2.48488
"ta118",31034,15,28349,9187,26746,19646,210,1690787357,3,2.51214
"ta119",30634,12,30359,10040,26256,28006,277,3728032723,3,2.4806
"ta120",30148,15,24845,8070,26671,23364,282,2097981674,3,2.49758
"ta001",1448,2,46545,35361,1278,286,0,3391391498,3,2.5765
"ta002",1545,1,45558,32462,1358,846,0,1465446515,3,2.598
"ta003",1597,1,44727,18537,1073,26196,1,3702258830,3,2.3025
"ta004",1754,1,47558,22167,1293,1196,0,3636177401,3,2.818
"ta005",1431,1,43789,28923,1235,3847,0,663824811,3,2.484
"ta006",1616,1,43363,18193,1193,1881,0,591593769,3,2.5275
"ta007",1528,1,44830,28899,1239,27775,1,1484702858,3,2.474
"ta008",1428,1,45635,22790,1199,5798,0,794559949,3,2.6155
"ta009",1468,1,46461,19235,1210,875,0,2260257286,3,2.621
"ta010",1404,1,49593,23774,1103,8286,0,4111341169,3,2.3885
"ta011",2004,1,44222,15751,1560,19193,2,551063133,3,2.58225
"ta012",2104,1,45379,18243,1645,13864,1,3367582265,3,2.7145
"ta013",1812,1,45211,13737,1468,35360,4,3711923074,3,2.469
"ta014",1726,1,46654,20399,1368,41729,5,2662107466,3,2.2325
"ta015",1944,1,47982,18517,1395,28086,3,3667159605,3,2.36475
"ta016",1877,1,47251,15489,1369,2836,0,352013782,3,2.285
"ta017",1935,1,43191,15401,1427,10576,1,3499695062,3,2.34425
"ta018",2044,1,46372,17283,1527,10154,1,4706634,3,2.4755
"ta019",1978,1,40340,18855,1586,38130,5,2185105784,3,2.5085
"ta020",2051,1,48445,15779,1559,14785,1,4134788604,3,2.632
"ta021",2770,1,39580,16401,2254,1084,0,1850962676,3,2.53412
"ta022",2543,1,36830,12049,2064,24997,8,4092289069,3,2.3465
"ta023",2625,1,39184,12143,2248,15661,5,4286716837,3,2.54038
"ta024",2800,1,42560,19583,2182,16121,4,3278761101,3,2.46675
"ta025",2829,1,42491,12551,2256,11332,3,2371596596,3,2.55837
"ta026",2597,1,40770,13882,2175,10318,3,2808796492,3,2.46263
"ta027",2723,1,36737,10548,2226,29588,9,374963783,3,2.512
"ta028",2697,1,35843,9509,2163,15356,5,354389834,3,2.46962
"ta029",2713,1,35184,12186,2203,13975,4,1466847943,3,2.52513
"ta030",2830,1,41553,15995,2125,6072,1,1520976161,3,2.41725
"ta031",3095,1,43182,29865,2724,153,0,591294292,3,2.4154
"ta032",3515,1,46417,25981,2836,6613,1,1208885915,3,2.6098
"ta033",2900,1,44243,22216,2612,927,0,364666844,3,2.398
"ta034",3073,1,44618,23486,2751,180,0,4063607718,3,2.5646
"ta035",3071,1,46635,30531,2854,92,0,1473532919,3,2.5452
"ta036",3195,1,46644,23722,2825,981,0,2319833590,3,2.6008
"ta037",3450,1,44931,20070,2716,16111,2,1926014082,3,2.4648
"ta038",3140,1,45120,23397,2683,1814,0,2556539253,3,2.4786
"ta039",2930,1,44174,21412,2545,18654,3,1339301018,3,2.3244
"ta040",3188,1,45655,29647,2776,39,0,2342045824,3,2.5636
"ta041",3754,1,46682,16339,3010,7427,2,815678473,3,2.51
"ta042",3685,1,44670,15301,2886,5309,1,2032149981,3,2.4236
"ta043",3612,1,43903,16501,2855,25170,8,2914232869,3,2.4007
"ta044",3669,1,44505,16371,3061,1651,0,1979150136,3,2.5281
"ta045",3741,1,43108,13481,2997,10045,3,591096409,3,2.5391
"ta046",3736,1,44676,14543,2991,8053,2,2563945316,3,2.509
"ta047",3678,1,46105,18879,3110,32259,10,3424893855,3,2.5184
"ta048",3773,1,43998,14917,3038,17707,6,1172374752,3,2.4535
"ta049",3792,1,48248,16374,2883,26227,8,983592777,3,2.4332
"ta050",3845,1,43385,14139,3092,3823,1,3134730774,3,2.5446
"ta051",5094,2,45813,13209,3845,37882,24,3188187070,3,2.59555
"ta052",4730,2,40589,15192,3705,21637,15,2470159118,3,2.46355
"ta053",4592,2,43480,15838,3656,11789,8,2325475652,3,2.42175
"ta054",4797,2,42701,15021,3717,32860,23,4041422447,3,2.465
"ta055",4748,2,43006,16035,3625,26375,18,905546662,3,2.45705
"ta056",4946,2,45300,16643,3701,26274,17,2154294069,3,2.4515
"ta057",4742,5,43011,14720,3702,28547,19,2942011960,3,2.48365
"ta058",4763,2,42717,13081,3706,29524,20,157705422,3,2.46245
"ta059",4823,2,44382,15858,3705,42701,28,458556889,3,2.49715
"ta060",4901,2,46749,15012,3740,43781,28,691231466,3,2.5301
"ta061",5943,1,43123,31494,5493,583,0,3370647504,3,2.5797
"ta062",5878,1,40507,22797,5268,10767,4,2321177945,3,2.5182
"ta063",5880,1,38997,19082,5173,25697,10,627603136,3,2.4735
"ta064",5675,1,42649,23270,4998,3001,1,500664311,3,2.4028
"ta065",6095,1,43417,25652,5247,269,0,4062683522,3,2.5098
"ta066",5753,1,40951,28609,5135,12582,4,3962507346,3,2.451
"ta067",5935,1,41232,20849,5232,19938,7,2858589418,3,2.4749
"ta068",6068,1,41142,20110,5083,12567,4,51111171,3,2.4339
"ta069",6193,1,40396,26964,5448,15043,5,2408925187,3,2.5839
"ta070",6157,1,41731,23257,5318,5333,2,2686146732,3,2.5583
"ta071",6983,2,38423,14976,5780,9341,7,972061892,3,2.59555
"ta072",6558,2,41705,15958,5352,34232,24,1322191488,3,2.42175
"ta073",6667,2,40208,16993,5681,3515,2,485932985,3,2.50985
"ta074",7300,2,39014,13705,5807,9278,6,1279587317,3,2.6319
"ta075",6844,2,39435,13351,5469,24383,18,2131592425,3,2.48515
"ta076",6591,2,40573,15358,5304,9007,6,66657600,3,2.37285
"ta077",6765,2,44698,22482,5591,37544,25,3597367378,3,2.4515
"ta078",6517,2,39683,13729,5624,24691,18,653971742,3,2.49255
"ta079",6859,2,35828,15319,5894,34875,29,33789483,3,2.5698
"ta080",6930,2,38552,19330,5845,5542,4,3120388836,3,2.549
"ta081",7840,3,41920,13237,6301,24771,36,3094255669,3,2.46915
"ta082",7591,3,39723,13102,6260,35623,54,957780704,3,2.4962
"ta083",7755,3,38630,12777,6336,36979,57,2057686302,3,2.48018
"ta084",7885,3,35197,13942,6328,14091,24,425466755,3,2.4637
"ta085",7729,3,41993,15147,6357,26581,38,3887601324,3,2.48097
"ta086",8072,3,39521,13202,6437,38825,58,201059861,3,2.4825
"ta087",8033,4,38706,13739,6327,26144,40,652273534,3,2.50242
"ta088",8138,3,41866,12821,6485,40589,58,41455698,3,2.54608
"ta089",7907,3,41995,13262,6337,41423,59,4235959751,3,2.4991
"ta090",8099,3,37855,14517,6508,29758,47,3144423309,3,2.5166
"ta091",12193,3,36507,23226,10885,6002,9,1760691434,3,2.5101
"ta092",12796,3,38387,12769,10495,30745,47,2967000377,3,2.48125
"ta093",12556,3,37110,18153,10983,3344,5,2089004458,3,2.52895
"ta094",12198,3,31356,21207,10878,6531,12,996467749,3,2.50428
"ta095",12110,3,37111,13257,10506,34172,55,1386615243,3,2.49777
"ta096",12116,3,38439,16286,10356,5921,9,2271375482,3,2.43407
"ta097",12848,3,32584,17059,10880,18756,34,3258365948,3,2.55098
"ta098",12294,4,36354,15876,10757,26146,43,2198365435,3,2.52832
"ta099",12010,3,39329,15560,10438,7933,12,480005735,3,2.48188
"ta100",12274,3,35211,15265,10685,5260,9,3129329774,3,2.50645
"ta101",13576,5,32226,11364,11310,5069,19,3006758963,3,2.44782
"ta102",13628,6,40991,13204,11353,38118,111,1086722715,3,2.50224
"ta103",14152,5,37763,12647,11494,37755,119,1701542035,3,2.51273
"ta104",13479,6,34718,11738,11462,27091,93,1069293687,3,2.50214
"ta105",13686,6,37109,13066,11349,28136,91,4036212479,3,2.47525
"ta106",13917,6,39164,13287,11305,37159,114,3951578087,3,2.50228
"ta107",13836,6,35009,11250,11508,34255,117,1771082830,3,2.51782
